Unnamed: 0,Weight,FatContent,ProductVisibility,ProductType,MRP,LocationType,OutletType,OutletSales
7753,12.6,0,0.047377447,14,150.6682,0,0,457.4046
4624,12.6,0,0.013745883,5,62.0168,2,3,1534.0032
4272,12.6,0,0.055648052,0,100.3016,2,3,2833.6448
3669,20.35,0,0.021447102,9,76.3328,1,1,1312.9576
2090,9.8,1,0.045337184,0,36.8874,0,1,564.5984
572,16.7,1,0.038606365,13,146.5102,1,1,2770.3938
8010,14.6,0,0.059827007,11,239.2538,1,1,3605.307
6691,6.765,1,0.087187488,5,105.5306,2,1,1567.959
7315,12.6,1,0.096000183,4,43.7086,2,3,1293.6494
3062,12.6,0,0.071628097,7,251.904,2,3,4301.068
5599,12.6,0,0.181114059,13,141.647,0,0,429.441
6393,20.6,1,0.046114018,13,178.2344,1,1,1070.6064
5737,6.3,0,0.127647181,3,207.927,0,1,2097.27
5719,12.6,1,0.06216667,13,112.3518,0,0,683.1108
5911,20.35,0,0.054277132,13,117.3466,2,2,824.9262
4479,7.475,0,0.013146636,9,214.5192,1,1,2804.3496
7763,12.6,0,0.068153091,14,36.019,0,0,73.238
370,12.6,1,0.0,6,60.2194,2,3,1733.7432
1938,13.5,1,0.017844609,13,81.396,2,1,1198.44
6247,6.55,1,0.034745307,1,158.8288,2,2,4399.6064
7598,12.6,0,0.067520165,6,211.3586,0,0,422.1172
3670,18.2,1,0.026059557,0,241.2196,1,1,6507.5292
3652,12.6,0,0.077790204,3,93.0804,2,3,2940.1728
5201,16.0,1,0.173109453,13,155.2972,1,1,3894.93
2361,13.15,1,0.03810738,13,86.3856,2,2,615.1992
4260,6.67,1,0.124126756,13,88.9514,1,1,2125.2336
4991,17.6,0,0.018905326,8,234.659,0,1,8508.924
5503,15.1,0,0.076229769,0,90.483,1,1,1617.894
7936,7.365,0,0.042626422,6,227.072,0,1,4074.696
3737,17.6,0,0.058181585,10,154.4314,0,1,2326.971
5438,9.5,1,0.0,3,79.596,0,1,1038.648
6092,7.725,0,0.047743195,3,248.3092,2,1,6474.2392
6130,7.1,0,0.110234793,6,171.708,1,1,3115.944
1171,12.6,0,0.029793955,13,167.2816,2,3,5704.5744
5747,5.405,1,0.053924587,3,198.2742,1,1,4379.6324
1422,10.6,0,0.035163639,8,84.4224,2,1,852.224
7904,12.5,0,0.020739698,1,198.9742,1,1,995.371
7754,6.36,0,0.120443298,6,45.406,2,1,1118.544
8228,18.6,0,0.015769693,13,152.1366,0,1,1813.6392
874,19.85,1,0.020961192,13,62.0194,2,2,619.194
2297,12.35,1,0.186616421,0,78.6328,2,2,1004.0264
2643,9.3,0,0.016087659,4,249.6092,2,2,5976.2208
7627,15.7,1,0.037864721,5,124.1046,0,1,1120.5414
5347,12.85,0,0.121702394,13,42.7428,1,1,703.0848
840,5.785,1,0.0,6,87.1856,1,1,1406.1696
581,6.92,1,0.131665479,2,91.8804,1,1,275.6412
204,15.1,0,0.052339069,10,242.7512,0,1,4119.9704
1641,18.25,0,0.015302653,13,198.0084,0,1,793.6336
2014,12.6,0,0.022074764,13,141.418,0,0,559.272
3253,5.615,0,0.12566436,8,123.473,2,1,1231.73
6352,15.3,0,0.02295878,9,101.6332,2,1,1845.5976
905,17.85,0,0.065810045,5,149.105,0,1,2247.075
631,17.1,0,0.128674983,6,112.3886,1,1,2334.9606
6268,6.63,1,0.174110803,0,166.85,2,0,499.35
5665,12.6,1,0.0,6,188.2556,2,3,4693.89
1974,11.6,1,0.157718931,2,168.3474,1,1,4548.0798
162,5.905,0,0.045838211,3,222.5456,2,2,3315.684
4998,16.7,1,0.119462225,6,182.7976,0,1,1810.976
7304,14.65,1,0.099692906,13,50.9666,1,1,717.7324
7913,20.6,1,0.048131556,6,187.1556,2,2,4693.89
5621,16.5,0,0.028418817,13,92.8146,0,1,2097.9358
4713,10.5,0,0.071548187,5,120.2098,2,2,602.549
875,15.1,0,0.025993423,5,147.4076,0,1,2808.3444
1431,6.115,1,0.007084185,14,191.153,1,1,3415.554
4643,10.5,1,0.0,0,143.3128,0,1,1438.128
5080,9.395,1,0.109265987,14,42.3112,0,1,980.0576
7415,12.6,0,0.096212432,13,207.2612,0,1,4390.2852
5516,7.6,1,0.142292265,15,171.3448,2,1,3238.4512
8443,17.2,0,0.156541861,10,162.4578,0,1,2888.2404
7898,5.78,1,0.124110349,13,262.3568,2,0,790.9704
2856,20.2,1,0.039247736,2,157.663,0,1,1095.241
1861,12.8,0,0.069560905,15,263.0252,2,1,2885.5772
2659,12.6,0,0.013066448,9,140.9154,2,3,2127.231
3384,6.635,1,0.046090204,5,37.1506,0,1,834.9132
8087,17.5,0,0.013637046,5,258.5304,0,1,6199.9296
8328,19.85,0,0.054245722,12,196.0768,2,2,5518.1504
6350,12.15,0,0.06479182,11,254.004,1,1,2277.036
6159,10.6,0,0.095064731,4,232.4642,2,0,697.0926
4733,14.15,0,0.037967687,15,125.6046,0,1,1618.5598
3331,11.6,1,0.078863888,5,83.2276,2,1,1543.3244
7207,13.65,1,0.184167712,3,213.7902,0,1,1274.3412
6643,12.1,0,0.029949818,14,146.3444,1,1,3773.7544
7298,20.25,0,0.148302815,8,108.3938,0,1,2787.0388
2096,16.6,0,0.026645307,5,53.5614,2,2,939.4438
2003,15.7,0,0.030765898,7,43.277,1,1,649.155
6004,17.1,0,0.129140919,6,109.4886,1,1,1667.829
5017,9.895,0,0.16817143,14,237.7564,1,1,3813.7024
546,8.71,1,0.04605781,4,43.8744,0,1,633.8416
1449,20.5,0,0.060847634,5,75.0696,2,0,149.1392
6124,18.0,1,0.143495952,6,88.7514,1,1,1062.6168
2610,8.76,0,0.050256604,8,127.3336,2,2,2684.5056
1900,19.6,0,0.094161662,9,251.9698,0,1,4566.0564
7581,12.6,0,0.069968018,11,83.9908,0,0,167.7816
2757,15.1,0,0.076385385,0,88.483,2,2,988.713
1885,12.15,0,0.029569276,9,115.015,0,1,2912.875
8369,17.35,0,0.167722519,9,176.3712,1,1,1054.6272
6692,14.85,1,0.035311852,6,160.9578,0,1,4813.734
2097,6.765,1,0.087753682,5,105.3306,1,1,2090.612
7657,9.3,0,0.04295842,6,89.3172,1,1,2051.9956
7912,11.8,1,0.170251293,3,116.4834,1,1,1958.1178
836,19.35,1,0.137697119,0,47.1034,2,0,145.8102
3471,5.51,0,0.034445116,8,95.8726,2,1,2153.1972
4697,9.3,0,0.066727717,5,181.6292,2,1,2371.5796
7013,12.6,0,0.058198141,8,110.4544,2,3,4250.4672
2171,13.65,1,0.080765853,5,262.8936,0,1,4958.8784
7566,9.8,0,0.043663452,13,217.185,2,0,432.77
7495,17.1,0,0.0,1,85.5566,0,1,1860.2452
398,10.5,1,0.011026594,13,166.4842,2,2,2652.5472
2010,12.6,0,0.061999648,0,230.001,0,0,689.103
5166,11.15,1,0.008296692,4,150.6708,1,1,2106.5912
8341,10.3,1,0.011189235,13,86.654,1,1,2423.512
1283,9.31,0,0.038169783,5,64.551,1,1,1581.275
6226,12.6,0,0.096756649,13,208.7612,1,1,5226.53
8205,10.5,0,0.071660976,5,119.7098,1,1,2410.196
4256,19.1,0,0.091917786,11,182.7608,0,1,1837.608
1836,6.115,1,0.007043008,14,190.353,1,1,569.259
7306,15.75,0,0.166174549,4,37.4506,1,1,1062.6168
1019,13.65,1,0.081096613,5,261.2936,1,1,3131.9232
6388,16.35,0,0.020664178,6,50.8324,1,1,1298.31
1326,17.5,0,0.0,5,258.3304,2,1,3358.2952
7279,16.2,0,0.050625182,9,193.1162,1,1,2501.4106
475,14.3,0,0.127541722,5,84.9224,0,1,1193.1136
2810,14.3,0,0.127517605,5,86.0224,1,1,1022.6688
6632,12.6,1,0.138846289,3,263.7884,2,3,1324.942
1651,18.2,0,0.270300331,6,38.319,2,0,109.857
8176,9.195,1,0.122304725,6,99.2016,0,1,809.6128
7523,13.85,1,0.025936747,5,164.921,0,1,2609.936
2528,19.85,0,0.054025644,12,197.2768,0,1,6503.5344
1206,17.25,0,0.113694957,9,253.4724,0,1,6040.1376
5738,12.6,0,0.173206192,4,53.3298,2,3,1078.596
5469,17.5,0,0.026289984,13,253.7356,1,1,3815.034
8430,19.5,0,0.015711807,9,181.8608,2,1,4042.7376
6790,11.8,1,0.026072872,10,99.8674,1,1,1018.674
5572,11.3,1,0.066833743,5,257.2962,0,1,2330.9658
867,12.6,0,0.073055148,12,33.7216,2,3,1280.9992
2974,17.5,0,0.052657753,13,103.699,2,2,1031.99
7863,10.1,0,0.024201905,3,114.915,0,1,2796.36
5093,16.1,0,0.039463564,14,189.9846,2,0,191.0846
5433,9.3,1,0.014098693,13,197.7084,1,1,3372.9428
541,14.3,0,0.131152799,0,78.6328,1,1,231.6984
5195,12.6,0,0.075707087,0,88.183,2,3,1438.128
1132,11.1,0,0.176069023,0,156.7604,2,1,1901.5248
8383,12.6,0,0.012481638,9,168.3474,2,3,5221.8694
6953,12.6,0,0.210021713,4,44.2744,0,0,90.5488
3390,12.6,1,0.0,0,121.3098,0,0,120.5098
6351,11.6,1,0.009761175,13,226.9404,1,1,1800.3232
2962,12.6,1,0.117442838,13,257.7304,0,0,774.9912
4155,13.35,0,0.102426197,4,230.6352,2,1,5725.88
3259,14.65,0,0.0,11,53.8614,1,1,1105.228
7985,10.0,0,0.089078338,8,147.1102,2,1,2916.204
8467,9.8,0,0.0,6,175.237,0,1,3881.614
2583,7.275,0,0.027942357,13,145.076,1,1,1611.236
2813,10.195,0,0.187841082,7,112.486,2,0,113.186
6844,20.6,1,0.047896393,6,185.8556,2,1,1689.8004
7628,16.7,0,0.070551723,4,217.685,1,1,2163.85
5174,7.96,0,0.028478742,3,161.8894,2,2,2750.4198
6421,16.25,0,0.039113587,9,116.0176,2,1,1488.7288
3586,9.105,0,0.038559926,9,33.89,1,1,99.87
7561,7.155,1,0.169137707,1,35.2874,1,1,388.1614
5816,12.6,1,0.112668963,6,191.0504,2,3,5752.512
7491,5.44,1,0.017096552,0,178.137,1,1,3175.866
2630,11.8,1,0.106968096,4,221.6772,2,1,3113.2808
7057,12.6,1,0.056192276,1,103.1648,2,3,1973.4312
5630,9.0,1,0.069229076,2,55.9614,1,1,386.8298
5036,17.6,0,0.104859135,13,161.8868,1,1,4094.67
1080,12.6,0,0.122242847,15,207.5638,2,3,4555.4036
4283,20.2,1,0.059790095,6,127.4678,1,1,3560.6984
2085,9.695,0,0.070431235,7,177.5344,1,1,3033.3848
2452,10.1,0,0.027059264,10,76.467,1,1,1761.041
4966,11.0,0,0.054928641,8,101.7358,1,1,1508.037
2023,13.15,0,0.036729122,5,179.7976,0,1,2535.3664
5835,9.0,0,0.03898577,14,34.619,0,1,732.38
6782,18.85,1,0.139087683,13,251.7724,1,1,3020.0688
226,20.75,0,0.024129332,6,124.173,2,1,2956.152
1013,14.5,1,0.063851475,1,260.4594,1,1,3139.9128
1929,12.6,1,0.121712459,6,101.2016,2,3,2631.2416
7119,12.6,0,0.094910421,1,84.5566,0,0,253.6698
5251,20.25,1,0.103142373,3,94.612,2,2,652.484
1404,14.0,1,0.135775701,5,54.564,0,1,1597.92
2179,20.7,0,0.026877471,9,74.6354,2,1,1053.2956
697,5.32,0,0.093027718,8,101.4674,0,1,2954.1546
1124,13.8,1,0.014730322,3,90.9172,1,1,2141.2128
3895,20.1,0,0.0,8,61.3536,2,0,183.7608
7730,12.3,0,0.186250852,0,37.2874,2,0,176.437
5110,9.0,0,0.019502965,9,169.4474,1,1,4211.185
1778,16.0,0,0.040938155,13,141.1496,1,1,4516.7872
7511,17.6,0,0.105472205,13,165.6868,1,1,3111.9492
2634,11.8,1,0.107036943,4,220.3772,1,1,4447.544
3489,4.555,1,0.034350673,5,112.7544,1,1,1789.6704
1037,15.15,1,0.066121873,5,145.676,2,1,3661.9
2256,17.6,0,0.049144165,13,112.7176,0,1,1717.764
5914,10.85,0,0.0,9,119.0808,2,1,2343.616
2613,12.6,0,0.284065879,13,105.5622,0,0,211.7244
313,12.6,1,0.029943463,3,60.222,2,3,1677.816
2649,14.5,0,0.089778187,8,158.4604,0,1,2693.8268
2281,8.63,0,0.031271134,13,186.0582,1,1,3900.9222
6330,20.7,0,0.093214498,4,74.667,1,1,2143.876
2547,9.695,0,0.0,6,185.1898,1,1,2619.2572
7927,13.65,0,0.0,1,229.4668,0,1,4837.7028
5132,5.59,1,0.056555715,13,62.6168,2,1,639.168
2159,18.25,0,0.10084386,15,166.3526,2,0,164.4526
3137,6.3,0,0.127424932,3,208.127,1,1,2306.997
7323,7.5,0,0.0,5,237.7906,1,1,1188.453
3967,13.35,0,0.048017962,1,219.6166,1,1,3483.4656
1428,15.7,1,0.00878535,10,204.998,1,1,5366.348
6271,20.25,1,0.014781046,4,193.8162,2,1,3463.4916
2520,15.1,1,0.096249842,10,134.4942,0,1,2119.9072
5676,15.1,0,0.095545715,0,157.3604,2,2,4436.8912
6390,12.15,0,0.131714183,5,245.846,2,2,4434.228
6529,7.02,0,0.049865399,4,82.925,0,1,1165.15
6636,8.02,0,0.033259081,9,154.2972,2,0,1090.5804
448,18.85,0,0.01619866,8,129.2626,1,1,3147.9024
8387,16.7,1,0.062395455,13,57.6562,1,1,533.3058
1284,14.85,0,0.018568129,3,188.2214,1,1,3014.7424
3727,15.0,1,0.0,10,235.6248,0,1,1896.1984
361,10.0,0,0.073379745,8,118.244,0,1,2756.412
5230,8.235,0,0.0828941,0,149.3076,1,1,1921.4988
7801,17.5,0,0.098457814,14,171.7738,1,1,2432.8332
7786,14.65,0,0.0,6,49.7692,1,1,837.5764
5149,6.96,0,0.077630199,14,90.9146,1,1,1459.4336
2460,5.78,0,0.014584584,14,146.3102,1,1,2187.153
22,14.6,0,0.025698134,9,196.5084,1,1,1587.2672
2066,9.195,1,0.051908824,0,78.1644,1,1,1414.1592
1653,20.0,0,0.034563936,0,45.3086,1,1,490.6946
702,17.6,0,0.019012262,8,237.159,1,1,3072.667
6392,11.6,1,0.077478931,5,170.3106,2,2,4277.765
2743,4.785,0,0.092576144,1,121.0098,1,1,2530.7058
1376,18.25,0,0.060198496,15,162.9526,2,1,1151.1682
7165,12.6,0,0.03409886,11,162.621,0,0,815.605
2468,20.2,0,0.064728148,13,258.0646,1,1,5668.6212
3754,11.15,1,0.086105815,13,167.879,1,1,2886.243
2325,12.6,1,0.057620562,13,115.4518,0,0,113.8518
460,8.325,0,0.029760052,6,38.7138,2,1,284.2966
5163,12.6,0,0.064607378,3,87.4198,2,3,2267.7148
4183,13.5,1,0.067872402,4,57.8562,0,1,355.5372
7237,18.85,0,0.036031137,10,60.4562,1,1,1125.8678
4082,20.7,1,0.07929647,0,97.2042,0,1,1686.4714
1486,17.1,1,0.0,6,208.5638,0,1,5383.6588
3678,5.63,1,0.024541277,10,105.1306,0,1,3135.918
282,12.6,0,0.031867464,9,101.0016,2,3,2125.2336
4558,11.3,1,0.054507422,10,96.3094,2,1,666.4658
4308,16.6,0,0.136500981,7,173.3422,1,1,4138.6128
4865,7.72,1,0.075035902,1,78.7986,2,2,856.8846
3537,11.5,1,0.062885197,13,106.7254,2,0,542.627
6209,9.195,1,0.117387066,13,160.2578,2,1,4492.8184
2581,12.6,1,0.108568067,14,42.9112,2,3,809.6128
1368,13.6,0,0.117874024,13,193.6136,1,1,4471.5128
7943,12.6,0,0.183948465,9,33.6216,2,3,934.7832
5929,5.11,0,0.034945416,9,161.121,1,1,2609.936
597,18.75,0,0.034501405,9,211.7218,1,1,5770.4886
4351,9.3,1,0.033505804,10,153.4314,1,1,2482.1024
7160,17.6,0,0.097135675,4,89.3856,2,1,1318.284
4758,18.6,0,0.151931742,2,101.1358,2,1,1105.8938
646,17.25,0,0.114160573,9,253.1724,1,1,3775.086
8261,13.35,1,0.024482433,3,205.7638,2,0,621.1914
5755,8.695,0,0.119436131,9,94.7094,2,1,1047.3034
3468,15.0,0,0.071516201,8,127.7362,1,1,1761.7068
7838,15.0,1,0.161404914,3,185.8266,1,1,1844.266
2990,6.035,0,0.141475625,13,155.0998,0,1,1230.3984
7840,10.695,0,0.057792343,6,61.4536,0,1,428.7752
4875,12.1,0,0.030102335,3,74.767,2,1,2220.443
2544,8.84,1,0.076547632,5,109.5228,1,1,1657.842
7230,12.6,1,0.141997869,6,90.5514,2,3,2036.6822
5341,16.1,1,0.159698192,5,32.0558,1,1,1018.674
6470,13.0,1,0.083444376,3,195.8426,2,1,4152.5946
4066,7.85,0,0.163233667,7,144.6444,0,1,2467.4548
3988,18.85,0,0.091237452,7,128.9336,2,2,1278.336
2160,17.0,0,0.055519561,4,219.8114,0,1,1108.557
685,12.6,0,0.0350152,13,182.0318,2,3,5954.2494
5635,12.6,0,0.025354072,8,144.476,2,3,3661.9
3243,19.35,1,0.082731751,0,49.2034,1,1,777.6544
6829,12.6,0,0.065272284,5,256.1646,2,3,3349.6398
4083,12.6,1,0.007006883,15,173.5738,2,3,1216.4166
2837,18.2,1,0.012273747,6,60.0904,1,1,1113.2176
3697,14.1,0,0.125756824,6,87.1198,1,1,2529.3742
4941,20.35,1,0.252865979,10,82.7276,2,0,162.4552
7719,7.02,0,0.0,4,83.825,1,1,1414.825
4040,16.35,0,0.0,9,127.902,1,1,2150.534
2230,20.1,1,0.054410179,5,151.3366,2,1,2720.4588
6447,12.6,1,0.00799548,5,78.5618,2,3,2255.7304
2320,12.6,0,0.068489201,3,259.3278,2,3,4165.2448
4878,7.145,0,0.01785932,5,160.6578,2,2,2246.4092
521,18.1,0,0.297883712,4,156.7288,2,0,314.2576
522,8.93,0,0.022059594,9,56.0614,2,0,276.307
5345,5.98,0,0.043651198,6,146.1418,1,1,3089.9778
6886,12.6,0,0.047551568,3,249.1092,2,3,8217.3036
7095,12.6,1,0.0,5,130.531,2,3,5582.733
7299,15.85,0,0.081914677,1,177.637,0,1,3352.303
6664,6.89,1,0.136705075,13,194.882,1,1,4440.886
780,19.25,0,0.108470504,9,33.4558,2,2,441.4254
7287,12.6,0,0.096658404,6,216.9166,0,0,217.7166
6679,12.6,0,0.015485016,6,185.6266,2,3,4979.5182
5607,5.88,0,0.086945823,5,152.9998,1,1,3691.1952
651,11.8,0,0.0,6,46.5402,2,0,229.701
6587,8.5,0,0.163838951,3,51.3324,2,0,311.5944
2196,13.65,0,0.065898197,5,46.1402,2,2,459.402
369,15.7,1,0.123159656,6,110.1544,1,1,1230.3984
7328,12.6,0,0.024194731,4,36.1874,0,1,423.4488
4214,10.6,0,0.056884225,4,231.9642,0,1,3020.7346
377,18.2,1,0.012194556,6,57.7904,2,1,1464.76
6210,17.1,0,0.038730229,9,166.2842,1,1,4807.7418
2216,9.895,1,0.048761046,5,260.5278,1,1,8851.1452
7101,7.5,0,0.036382524,8,177.9028,2,2,1416.8224
1613,18.25,0,0.079152918,5,223.8062,2,1,4288.4178
7905,7.825,0,0.186825823,9,253.5698,2,2,3805.047
3632,21.25,0,0.010039493,10,181.7608,2,2,1102.5648
962,12.15,0,0.065026434,11,253.704,1,1,5060.08
7926,14.65,0,0.083488992,9,161.3552,0,1,7148.0288
8238,16.35,0,0.029420857,9,256.9646,2,1,4637.9628
6728,12.6,1,0.076434542,6,155.8946,0,0,473.3838
7047,9.195,1,0.047387144,5,50.8666,1,1,871.5322
359,12.6,0,0.182514881,6,98.77,2,3,2696.49
3839,15.85,0,0.108036187,14,57.3904,2,2,703.0848
5910,8.895,1,0.039008625,0,209.0296,2,1,2285.0256
1246,17.35,0,0.056235142,0,102.0016,1,1,1619.2256
6161,12.65,0,0.042383069,9,108.0938,2,2,1607.907
5087,12.8,0,0.091408076,11,108.9938,2,2,1071.938
3694,6.92,0,0.038422076,4,62.5852,2,1,438.0964
7435,12.6,0,0.088394115,5,194.7452,2,3,5872.356
6476,18.85,1,0.068091318,4,120.644,1,1,3475.476
2567,12.6,0,0.069851683,6,110.9912,2,3,1310.2944
3423,12.6,0,0.072838381,3,155.2972,2,3,5141.3076
2037,10.0,1,0.037764307,13,127.2994,0,1,642.497
772,17.85,0,0.038040837,14,189.1188,1,1,3237.1196
5380,12.6,0,0.110901004,13,155.0998,2,3,2768.3964
8094,10.1,0,0.040446145,3,118.115,2,0,116.515
3562,17.7,0,0.05089667,9,125.5678,2,1,1398.8458
562,20.7,1,0.100330684,6,123.4388,0,1,1238.388
8148,15.1,0,0.0,13,195.211,2,1,3142.576
5510,13.15,0,0.022795611,6,160.192,0,1,1597.92
5330,16.2,0,0.105498192,3,101.47,2,0,399.48
5847,12.6,0,0.02746599,9,181.5976,0,0,543.2928
4531,15.5,0,0.053327763,14,44.477,2,1,865.54
1674,17.0,0,0.052421981,8,123.773,2,2,1231.73
365,8.1,0,0.127929521,6,211.4902,2,1,3610.6334
5799,12.6,1,0.118883724,6,180.3976,2,3,7425.0016
5714,11.8,0,0.022879017,8,176.0686,0,1,533.3058
4327,14.3,0,0.12826315,5,83.4224,1,1,681.7792
147,17.6,0,0.082316506,8,160.692,1,1,1597.92
7742,6.675,0,0.021648305,9,35.6874,2,1,952.7598
3088,8.395,0,0.039653081,13,99.5042,2,2,1686.4714
7533,9.5,1,0.010914988,13,183.8608,1,1,2572.6512
407,10.8,1,0.048143292,0,40.2138,0,1,690.4346
8133,20.5,0,0.119848041,0,109.4596,2,2,431.4384
3456,9.6,1,0.027399064,13,258.3304,1,1,4133.2864
4182,16.5,0,0.028476451,13,91.0146,1,1,1368.219
3576,12.6,0,0.052247806,9,190.853,2,3,4554.072
3271,16.7,1,0.071335395,4,120.3782,2,0,119.1782
4940,7.36,0,0.087559621,5,55.2588,2,0,229.0352
1031,12.6,1,0.062700289,5,102.199,0,1,1960.781
5781,13.6,1,0.0,6,156.4946,0,1,2998.0974
8357,16.75,1,0.008238064,3,101.9674,1,1,1528.011
855,11.85,0,0.13267058,4,96.4726,0,1,978.726
3926,20.5,0,0.023179181,11,154.034,0,1,2450.144
78,19.0,0,0.112556507,5,104.9622,1,1,1587.933
2247,19.0,0,0.129534812,9,190.1872,0,1,5105.3544
7950,7.76,0,0.059594017,13,99.67,2,2,1897.53
8046,18.2,0,0.089901774,6,197.511,0,1,392.822
8100,12.1,0,0.016823566,7,178.566,1,1,3775.086
6827,19.0,0,0.017746826,8,210.8244,0,1,2540.6928
6792,12.1,0,0.015521768,9,165.8526,1,1,3124.5994
788,19.1,0,0.045299563,4,38.8138,1,1,365.5242
2279,14.15,0,0.020714523,6,124.2046,0,1,2490.092
4095,18.25,0,0.060589424,15,162.5526,1,1,986.7156
3897,7.55,1,0.051794958,6,122.6072,2,0,122.5072
8030,12.6,0,0.116928924,5,183.3292,0,0,364.8584
7319,8.575,1,0.071832909,4,194.1794,1,1,3316.3498
3631,8.895,1,0.039101813,0,208.8296,0,1,5400.9696
6613,8.63,1,0.032960823,13,115.0518,0,1,1366.2216
424,18.85,0,0.05213575,8,190.1846,0,1,6687.961
392,18.0,1,0.142688846,6,88.5514,0,1,796.9626
6594,14.0,1,0.037580877,5,162.6526,0,1,4275.7676
16,11.8,0,0.008596051,8,115.3492,2,2,1621.8888
4200,16.5,0,0.036641597,9,178.7318,0,1,1263.0226
2672,12.15,0,0.028642712,9,149.0708,0,1,1203.7664
8058,11.8,1,0.179191782,4,224.2772,2,0,667.1316
5969,10.5,0,0.019033838,14,185.624,2,1,6897.688
3493,12.65,0,0.123531974,10,108.2938,2,2,535.969
1459,9.3,0,0.028498354,0,195.8136,2,1,2332.9632
6375,12.6,0,0.066611321,13,178.237,2,3,3705.177
5965,18.85,0,0.141862435,3,171.0132,0,1,4396.9432
7528,19.35,1,0.018667601,13,112.9544,1,1,2908.2144
3835,18.35,0,0.014024028,9,224.5746,0,1,2692.4952
7695,11.65,0,0.0,0,149.8024,2,2,1821.6288
5683,17.85,0,0.06594351,5,149.105,1,1,4643.955
6830,14.15,0,0.183472595,14,82.0276,1,1,1624.552
8304,6.055,0,0.025460232,6,160.892,1,1,1917.504
4724,12.1,0,0.0,6,177.3002,1,1,3044.7034
6847,5.88,0,0.003612411,7,154.1998,1,1,3537.3954
2355,9.3,1,0.033431669,10,153.1314,1,1,4653.942
4798,7.27,1,0.020898691,3,92.2488,1,1,814.9392
2442,18.25,0,0.078041216,13,258.4962,2,2,2848.9582
8186,19.2,1,0.005611367,15,226.2062,2,2,1579.9434
8083,15.6,1,0.10589167,13,172.6764,1,1,2920.1988
6861,9.6,0,0.0,9,163.9184,1,1,4293.0784
464,17.25,0,0.042413704,4,173.1764,2,2,4466.1864
163,7.27,0,0.071077939,14,114.2518,0,1,2618.5914
7620,12.6,0,0.042037073,4,172.6764,2,3,6183.9504
7889,16.1,1,0.080010553,5,124.2362,2,0,377.5086
8329,12.6,0,0.041621987,9,253.6014,2,3,6630.0364
241,15.85,0,0.020603511,9,42.7112,1,1,639.168
2009,12.6,1,0.106538757,4,222.3772,2,3,1556.6404
3084,19.5,1,0.030819397,3,86.054,2,2,2336.958
900,12.6,0,0.0,0,144.847,0,0,143.147
5542,9.8,1,0.025257508,10,248.5408,2,0,751.0224
6902,15.1,0,0.173833129,13,196.511,1,1,4713.864
4837,6.67,1,0.090456903,13,131.2626,1,1,2098.6016
2293,10.8,0,0.029001987,13,238.6222,1,1,8604.7992
5770,12.8,1,0.114085368,1,141.3838,1,1,2388.2246
4481,7.97,0,0.0,14,172.0422,2,2,5690.5926
5302,12.6,0,0.057850699,13,113.2834,2,3,4376.9692
4605,17.85,0,0.037826873,14,189.7188,0,1,2285.0256
3716,7.655,0,0.032125561,3,115.7492,1,1,2548.6824
7800,19.6,1,0.041563696,5,47.6376,1,1,335.5632
1764,7.05,0,0.085312137,13,107.4912,2,2,982.7208
1549,20.7,1,0.114294512,4,94.9436,0,1,1229.0668
3029,12.6,0,0.177354373,0,46.6744,0,0,135.8232
6669,4.635,0,0.14086247,1,126.4994,1,1,1670.4922
2044,15.35,0,0.014098693,5,37.219,1,1,805.618
767,19.25,1,0.058365706,5,82.1908,0,1,2432.8332
5693,12.6,1,0.033144603,6,62.7536,0,0,61.2536
1508,12.15,0,0.0,8,224.4404,2,2,5626.01
3302,16.2,0,0.033447756,14,73.9696,1,1,894.8352
4517,12.6,1,0.019227816,13,163.9842,0,0,331.5684
4219,7.63,1,0.225476528,13,45.1402,2,0,45.9402
7322,7.365,0,0.042646566,6,225.172,1,1,452.744
7845,20.2,0,0.112495847,9,124.4046,0,1,1120.5414
3292,17.7,0,0.050929429,9,129.1678,1,1,1780.3492
819,16.75,0,0.045047439,13,186.4556,0,1,3942.8676
1403,17.75,0,0.07607772,0,112.4544,0,1,2348.9424
1382,12.5,0,0.006759519,9,42.8112,2,1,639.168
2148,10.8,0,0.061101383,14,151.9024,0,1,2580.6408
5671,12.6,0,0.010467749,9,162.9526,0,0,822.263
1638,10.695,1,0.011443222,13,73.5038,0,1,1478.076
608,8.18,0,0.0132043,9,143.8154,1,1,2694.4926
399,8.97,0,0.093203257,9,52.7956,1,1,1037.3164
882,11.395,0,0.03616416,8,150.1708,2,0,300.9416
3565,18.2,1,0.012254429,6,59.9904,2,2,644.4944
7872,10.5,0,0.052555346,5,89.683,0,1,988.713
1179,11.65,0,0.0,0,152.6024,1,1,303.6048
5448,12.6,1,0.056338482,3,184.624,0,0,1304.968
4244,17.75,0,0.111209003,11,107.7912,2,1,982.7208
5218,5.92,1,0.019184026,14,50.3692,2,1,591.2304
6027,10.195,0,0.041934387,13,44.6428,1,1,615.1992
2130,15.2,0,0.033592687,9,108.1912,1,1,1856.2504
5078,13.3,0,0.079791176,4,232.73,1,1,2796.36
456,12.6,0,0.089035961,4,260.5594,2,3,9158.079
6713,8.68,0,0.008834023,5,100.0384,1,1,2266.3832
8272,8.84,1,0.076995176,5,112.0228,1,1,1215.7508
1950,14.0,0,0.030094192,6,215.7192,0,1,1078.596
5372,14.8,0,0.13564792,10,190.8846,2,0,191.0846
